CC2DC,PACKET,STARTED,cc1,0,2025-04-13T11:15:07.305,Checksum:,2885,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,0,2025-04-13T11:15:07.641,Checksum:,2889,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T11:15:14.961,Checksum:,2891,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,1,2025-04-13T11:15:15.307,ca:0d:97:05:a9:d3,5,2025-04-13,11:15:13.228000,2025-04-13,11:15:10.834000,11.524059115555833,1853.85526133365,0.0,2.463264403797426,728.0794217690458,0.0,9.060794711758405,1125.7758395646042,0.0,0.05824635374152366,0.09006206716516835,0.0074154210453346,0.0,0.0,1.2532511252745957,0.0,591.9522815047007,0.0,0.0,0.18725626416988314,2.0887518754576595,8.052019359304975,668.400600146451,0.0,0.0,0.0,0.04735618252037606,0.000644161548744398,0.05347204801171608,3.22080774372199e-05,0.002790572505611433,0.0,0.0,0.49265288075948516,145.61588435380915,0.0,1.8121589423516808,225.15516791292083,0.0,0.011649270748304732,0.01801241343303367,0.00148308420906692,0.0,Checksum:,34906,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T11:15:22.525,Checksum:,2886,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,1,2025-04-13T11:15:22.862,ca:0d:97:05:a9:d3,5,2025-04-13,11:15:20.788000,2025-04-13,11:15:20.788000,2.094886589641961,146.64206127493728,0.0,0.4189773179283922,29.328412254987455,0.0,1.6759092717135688,117.31364901994982,0.0,0.0023462729803989963,0.009385091921595985,0.0005865682450997491,0.0,0.0,0.4189773179283922,0.0,29.328412254987455,0.0,0.0,0.0,0.4189773179283922,0.0,29.328412254987455,0.0,0.0,0.0,0.0023462729803989963,0.0,0.0023462729803989963,0.00011731364901994982,0.00011731364901994982,0.0,0.0,0.08379546358567844,5.865682450997491,0.0,0.33518185434271375,23.462729803989966,0.0,0.00046925459607979924,0.001877018384319197,0.00011731364901994981,0.0,Checksum:,34076,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T11:15:30.182,be:aa:c5:00:13:8c,7,2025-04-13,11:15:27.978000,2025-04-13,11:15:27.978000,0.4091102263413361,16.77351927999478,0.0,0.4091102263413361,16.77351927999478,0.0,0.0,0.0,0.0,0.0013418815423995823,0.0,6.709407711997912e-05,0.0,0.0,0.4091102263413361,0.0,16.77351927999478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013418815423995823,0.0,0.0,0.0,6.709407711997912e-05,0.0,0.0,0.0584443180487623,2.396217039999254,0.0,0.0,0.0,0.0,0.00019169736319994034,0.0,9.584868159997017e-06,0.0,Checksum:,25329,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,1,2025-04-13T11:15:30.522,ca:0d:97:05:a9:d3,5,2025-04-13,11:15:28.447000,2025-04-13,11:15:26.035000,5.985743630374931,2212.6114013232473,0.0,1.7823165927979328,1053.6465484876787,0.0,4.203427037576999,1158.964852835568,0.0,0.08429172387901432,0.09271718822684544,0.008850445605292988,0.0,0.0,0.4146904877252998,0.0,611.2537789070919,0.0,0.0,0.19058712346946663,0.8293809754505996,8.195246309187064,629.0854698792798,0.0,0.0,0.0,0.04890030231256736,0.0006556197047349651,0.05032683759034238,3.278098523674826e-05,0.0025163418795171194,0.0,0.0,0.3564633185595866,210.72930969753574,0.0,0.8406854075153998,231.79297056711363,0.0,0.016858344775802864,0.018543437645369087,0.0017700891210585975,0.0,Checksum:,35666,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T11:15:38.279,Checksum:,2899,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,1,2025-04-13T11:15:38.622,ca:0d:97:05:a9:d3,5,2025-04-13,11:15:36.500000,2025-04-13,11:15:33.652000,2.9743134182133075,1950.0541194608809,0.0,1.2784431132033038,965.5092125271228,0.0,1.695870305010003,984.5449069337582,0.0,0.07724073700216982,0.07876359255470064,0.007800216477843524,0.0,0.0,0.35104462521755614,0.0,516.7376883202427,0.0,0.0,0.0,0.38423590851212774,0.0,516.7376883202427,0.0,0.0,0.0,0.04133901506561941,0.0,0.04133901506561941,0.0,0.0020669507532809707,0.0,0.0,0.2556886226406608,193.10184250542457,0.0,0.3391740610020006,196.90898138675163,0.0,0.015448147400433964,0.01575271851094013,0.0015600432955687048,0.0,Checksum:,31910,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T11:15:46.073,Checksum:,2890,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,1,2025-04-13T11:15:46.481,ca:0d:97:05:a9:d3,5,2025-04-13,11:15:44.308000,2025-04-13,11:15:41.794000,19.479657473589707,3064.8215985421093,0.0,3.728859700632815,1145.6845854269372,0.0,15.750797772956892,1919.1370131151725,0.0,0.09165476683415497,0.1535309610492138,0.012259286394168437,0.0,0.0,1.5910194712216192,0.0,585.4951654095559,0.0,0.0,0.37783025039799245,3.1820389424432385,34.571467911416306,752.5522098878259,0.0,0.0,0.0,0.04683961323276446,0.0027657174329133046,0.060204176791026076,0.00013828587164566521,0.0031215802025368173,0.0,0.0,0.745771940126563,229.13691708538744,0.0,3.1501595545913785,383.8274026230345,0.0,0.018330953366830993,0.030706192209842758,0.0024518572788336875,0.0,Checksum:,35626,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T11:15:54.186,Checksum:,2894,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,1,2025-04-13T11:15:54.792,ca:0d:97:05:a9:d3,5,2025-04-13,11:15:52.287000,2025-04-13,11:15:49.820000,22.511859469187364,3432.0110158091047,0.0,5.153176092942031,1308.9660259277562,0.0,17.358683376245335,2123.0449898813486,0.0,0.10471728207422049,0.1698435991905079,0.013728044063236421,0.0,0.0,2.0264417469695926,0.0,611.1748308860291,0.0,0.0,0.4052883493939185,2.431730096363511,17.427399023938495,742.0829677402647,0.0,0.0,0.0,0.04889398647088233,0.0013941919219150796,0.05936663741922118,0.0004539229513211887,0.0029683318709610588,0.0,0.0,1.0306352185884062,261.79320518555124,0.0,3.471736675249067,424.60899797626973,0.0,0.020943456414844096,0.03396871983810158,0.002745608812647284,0.0,Checksum:,35369,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T11:16:03.244,Checksum:,2884,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,1,2025-04-13T11:16:03.646,ca:0d:97:05:a9:d3,5,2025-04-13,11:16:01.343000,2025-04-13,11:15:58.430000,4.827019231282334,1898.4027542729257,0.0,1.6809597416847164,910.9459948298481,0.0,3.146059489597617,987.4567594430775,0.0,0.07287567958638785,0.07899654075544621,0.007593611017091703,0.0,0.0,0.3432680993892906,0.0,504.60410610225716,0.0,0.0,0.0,0.6865361987785812,0.0,519.0213662766074,0.0,0.0,0.0,0.04036832848818057,0.0,0.0415217093021286,0.0,0.0021337545058038305,0.0,0.0,0.33619194833694327,182.18919896596964,0.0,0.6292118979195234,197.4913518886155,0.0,0.014575135917277571,0.015799308151089243,0.0015187222034183407,0.0,Checksum:,32042,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T11:16:11.780,be:aa:c5:00:13:8c,7,2025-04-13,11:16:09.263000,2025-04-13,11:16:09.263000,1.0761140269788967,44.12067510613477,0.0,0.7174093513192644,29.413783404089845,0.0,0.3587046756596322,14.706891702044922,0.0,0.0023531026723271876,0.0011765513361635938,0.00017648270042453906,0.0,0.0,0.3587046756596322,0.0,14.706891702044922,0.0,0.0,0.0,0.3587046756596322,0.0,14.706891702044922,0.0,0.0,0.0,0.0011765513361635938,0.0,0.0011765513361635938,0.0,5.882756680817969e-05,0.0,0.0,0.10248705018846635,4.201969057727121,0.0,0.051243525094233175,2.1009845288635605,0.0,0.00033615752461816967,0.00016807876230908483,2.5211814346362722e-05,0.0,Checksum:,33139,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,1,2025-04-13T11:16:12.246,ca:0d:97:05:a9:d3,5,2025-04-13,11:16:09.796000,2025-04-13,11:16:07.112000,4.116668392589577,1901.8043592601534,0.0,1.066000873606075,907.8851793329075,0.0,3.050667518983502,993.919179927246,0.0,0.0726308143466326,0.07951353439417966,0.007607217437040614,0.0,0.0,0.3726660304970475,0.0,548.5643968916539,0.0,0.0,0.0,0.5200011323317707,0.0,548.5643968916539,0.0,0.0,0.0,0.04388515175133231,0.0,0.04388515175133231,0.0,0.0022583561448121076,0.0,0.0,0.21320017472121502,181.5770358665815,0.0,0.6101335037967004,198.7838359854492,0.0,0.01452616286932652,0.01590270687883593,0.001521443487408123,0.0,Checksum:,31546,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T18:43:09.602,ca:b0:79:3b:dc:21,4,2025-04-13,18:43:06.660000,2025-04-13,18:43:06.660000,6.201565242051253,277.20996631969103,0.0,3.720939145230752,173.02367025322997,0.0,2.4806260968205014,104.18629606646105,0.0,0.013841893620258398,0.008334903685316884,0.0011088398652787641,0.0,0.0,2.4806260968205014,0.0,104.18629606646105,0.0,0.0,0.0,2.4806260968205014,0.0,104.18629606646105,0.0,0.0,0.0,0.008334903685316884,0.0,0.008334903685316884,0.0,0.0008334903685316884,0.0,0.0,0.930234786307688,43.25591756330749,0.0,0.6201565242051253,26.046574016615264,0.0,0.0034604734050645994,0.002083725921329221,0.00027720996631969103,0.0,Checksum:,32372,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,0,2025-04-13T18:43:11.067,Checksum:,2894,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T18:43:18.869,ca:b0:79:3b:dc:21,4,2025-04-13,18:43:15.965000,2025-04-13,18:43:12.697000,13.983737463809453,1465.274057965966,0.0,12.428447690046534,842.635860822478,0.0,1.5552897737629217,622.6381971434878,0.0,0.06741086886579824,0.049811055771479026,0.005861096231863863,0.0,0.0,2.753988510777721,0.0,192.77919575444048,0.0,0.0,0.0,0.3312948800839346,0.0,362.9144859758197,0.0,0.0,0.0,0.01542233566035524,0.0,0.029033158878065575,4.638128321175084e-05,0.0022227747269210406,0.0,0.0,3.1071119225116335,210.6589652056195,0.0,0.3888224434407304,155.65954928587195,0.0,0.01685271721644956,0.012452763942869757,0.0014652740579659657,0.0,Checksum:,33122,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,0,2025-04-13T18:43:20.320,Checksum:,2886,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T18:43:28.047,ca:b0:79:3b:dc:21,4,2025-04-13,18:43:25.162000,2025-04-13,18:43:22.049000,1.1354942859848831,579.449376910004,0.0,0.6499276165715905,26.64703227943521,0.0,0.48556666941329263,552.8023446305689,0.0,0.002131762582354817,0.04422418757044551,0.0023177975076400163,0.0,0.0,0.32120572225499483,0.0,13.169434612454788,0.0,0.0,0.0,0.32120572225499483,0.0,341.7628884793145,0.0,0.0,0.0,0.001053554768996383,0.0,0.02734103107834516,0.0,0.001367051553917258,0.0,0.0,0.16248190414289762,6.661758069858802,0.0,0.12139166735332316,138.20058615764222,0.0,0.0005329406455887042,0.011056046892611377,0.0005794493769100041,0.0,Checksum:,32365,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,0,2025-04-13T18:43:29.497,Checksum:,2910,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T18:43:37.222,ca:b0:79:3b:dc:21,4,2025-04-13,18:43:34.256000,2025-04-13,18:43:31.131000,12.476373650790665,1392.1876610603579,0.0,11.166251968705351,757.7821432642752,0.0,1.3101216820853132,634.4055177960828,0.0,0.060622571461142014,0.050752441423686616,0.005568750644241431,0.0,0.0,2.345593867864629,0.0,154.47411044079917,0.0,0.0,0.0,0.33508483826637564,0.0,412.12909157585,0.0,0.0,0.0,0.012357928835263933,0.0,0.032970327326068,0.0,0.0020964827701901935,0.0,0.0,2.791562992176338,189.4455358160688,0.0,0.3275304205213283,158.6013794490207,0.0,0.015155642865285503,0.012688110355921654,0.0013921876610603577,0.0,Checksum:,31880,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc2,0,2025-04-13T18:43:38.635,Checksum:,2904,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T19:13:20.330,Checksum:,2884,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:13:24.890,1e:97:ec:b3:cc:5f,6,2025-04-13,19:13:23.033000,2025-04-13,19:13:23.033000,3400.0917441948977,5140938.717222686,0.0,1699.740053448034,2570006.9608134273,0.0,1700.3516907468638,2570931.756409258,0.0,205.6005568650742,205.67454051274066,20.56375486889074,0.0,0.0,850.1758453734319,0.0,1285465.878204629,0.0,0.0,0.0,1700.3516907468638,0.0,2570931.756409258,0.0,0.0,0.0,102.83727025637033,0.0,205.67454051274066,0.0,10.283727025637033,0.0,0.0,283.29000890800563,428334.4934689046,0.0,283.39194845781066,428488.6260682097,0.0,34.266759477512366,34.27909008545678,3.427292478148457,0.0,Checksum:,30992,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T19:13:29.633,Checksum:,2899,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:13:34.200,1e:97:ec:b3:cc:5f,6,2025-04-13,19:13:32.360000,2025-04-13,19:13:32.360000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Checksum:,13348,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T19:19:56.333,Checksum:,2902,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:20:01.061,8a:ac:0e:06:d9:63,6,2025-04-13,19:19:58.940000,2025-04-13,19:19:58.940000,3402.9083682026117,5145197.452722349,0.0,1701.4541841013058,2572598.7263611746,0.0,1701.4541841013058,2572598.7263611746,0.0,205.80789810889394,205.80789810889394,20.580789810889396,0.0,0.0,850.7270920506529,0.0,1286299.3631805873,0.0,0.0,0.0,1701.4541841013058,0.0,2572598.7263611746,0.0,0.0,0.0,102.90394905444697,0.0,205.80789810889394,0.0,10.290394905444698,0.0,0.0,283.57569735021764,428766.4543935291,0.0,283.57569735021764,428766.4543935291,0.0,34.30131635148232,34.30131635148232,3.4301316351482325,0.0,Checksum:,31212,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T19:20:05.929,Checksum:,2899,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:20:10.424,8a:ac:0e:06:d9:63,6,2025-04-13,19:20:08.575000,2025-04-13,19:20:08.575000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Checksum:,13264,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T19:28:31.925,Checksum:,2902,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:28:37.284,3e:ad:80:ce:d7:ce,6,2025-04-13,19:28:34.981000,2025-04-13,19:28:34.981000,3401.2067800472328,5142624.651431416,0.0,1700.6033900236164,2571312.325715708,0.0,1700.6033900236164,2571312.325715708,0.0,205.70498605725666,205.70498605725666,20.570498605725664,0.0,0.0,850.3016950118082,0.0,1285656.162857854,0.0,0.0,0.0,1700.6033900236164,0.0,2571312.325715708,0.0,0.0,0.0,102.85249302862833,0.0,205.70498605725666,0.0,10.285249302862832,0.0,0.0,283.4338983372694,428552.05428595137,0.0,283.4338983372694,428552.05428595137,0.0,34.28416434287611,34.28416434287611,3.4284164342876107,0.0,Checksum:,31058,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T19:28:42.778,Checksum:,2910,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:28:48.148,3e:ad:80:ce:d7:ce,6,2025-04-13,19:28:45.680000,2025-04-13,19:28:43.898000,1.9539316350318836,1543.4710444492298,0.0,1.1155860990421191,777.4189537671881,0.0,0.8383455359897645,766.0520906820416,0.0,0.062193516301375054,0.06128416725456333,0.006173884177796919,0.0,0.0,0.5611049729374098,0.0,731.1197797374449,0.0,0.0,0.0,0.5611049729374098,0.0,731.1197797374449,0.0,0.0,0.0,0.0584895823789956,0.0,0.0584895823789956,0.0,0.0029244791189497795,0.0,0.0,0.18593101650701985,129.56982562786467,0.0,0.13972425599829408,127.67534844700693,0.0,0.010365586050229176,0.010214027875760555,0.0010289806962994865,0.0,Checksum:,32461,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:28:54.253,3e:ad:80:ce:d7:ce,6,2025-04-13,19:28:51.789000,2025-04-13,19:28:49.262000,2.5828974235279367,2257.790689214835,0.0,1.6288871297132708,1142.730319743339,0.0,0.954010293814666,1115.060369471496,0.0,0.09141842557946711,0.08920482955771969,0.00903116275685934,0.0,0.0,0.39574337798254383,0.0,564.3300570031075,0.0,0.0,0.0,0.39574337798254383,0.0,564.3300570031075,0.0,0.0,0.0,0.045146404560248606,0.0,0.045146404560248606,0.0,0.0022573202280124303,0.0,0.0,0.2714811882855451,190.4550532905565,0.0,0.15900171563577767,185.843394911916,0.0,0.015236404263244518,0.014867471592953282,0.00150519379280989,0.0,Checksum:,32061,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,0,2025-04-13T19:28:59.703,Checksum:,2906,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:29:05.125,3e:ad:80:ce:d7:ce,6,2025-04-13,19:29:02.662000,2025-04-13,19:29:00.846000,2.4628296244910244,1485.2172055595815,0.0,1.371630394690909,744.4387293463236,0.0,1.0911992298001156,740.7784762132578,0.0,0.05955509834770589,0.05926227809706063,0.005940868822238325,0.0,0.0,0.5506871865272341,0.0,687.8082959725155,0.0,0.0,0.0,0.5506871865272341,0.0,687.8082959725155,0.0,0.0,0.0,0.05502466367780124,0.0,0.05502466367780124,0.0,0.0027512331838900617,0.0,0.0,0.22860506578181816,124.0731215577206,0.0,0.18186653830001928,123.46307936887631,0.0,0.00992584972461765,0.009877046349510105,0.0009901448037063876,0.0,Checksum:,32189,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:29:10.443,3e:ad:80:ce:d7:ce,6,2025-04-13,19:29:08.060000,2025-04-13,19:29:06.275000,3.8950897068921337,2795.8598181301204,0.0,2.2276213086429584,1409.4130437281326,0.0,1.6674683982491758,1386.4467744019876,0.0,0.11275304349825062,0.110915741952159,0.01118343927252048,0.0,0.0,0.5601529103937827,0.0,795.4171327591715,0.0,0.0,0.0,0.5601529103937827,0.0,795.4171327591715,0.0,0.0,0.0,0.06363337062073372,0.0,0.06363337062073372,0.0,0.003181668531036686,0.0,0.0,0.3712702181071597,234.90217395468878,0.0,0.27791139970819595,231.07446240033127,0.0,0.018792173916375103,0.0184859569920265,0.00186390654542008,0.0,Checksum:,31947,CC2DC,PACKET,ENDED
CC2DC,PACKET,STARTED,cc1,1,2025-04-13T19:29:15.922,3e:ad:80:ce:d7:ce,6,2025-04-13,19:29:13.468000,2025-04-13,19:29:11.586000,2.7283464912384847,2645.5774037195733,0.0,1.6298531798641072,1333.6815791638262,0.0,1.0984933113743773,1311.8958245557474,0.0,0.10669452633310608,0.10495166596445978,0.010582309614878296,0.0,0.0,0.5313598684897298,0.0,731.1511790418682,0.0,0.0,0.0,0.5313598684897298,0.0,731.1511790418682,0.0,0.0,0.0,0.05849209432334945,0.0,0.05849209432334945,0.0,0.002924604716167473,0.0,0.0,0.27164219664401784,222.28026319397102,0.0,0.18308221856239623,218.64930409262456,0.0,0.01778242105551768,0.017491944327409963,0.0017637182691463825,0.0,Checksum:,32402,CC2DC,PACKET,ENDED
